_id,cid,关键词,其他信息,发布时间,弹幕,标题
5d3ebc43dd389323d55a3039,86592768,蔡徐坤,"33.44200,1,25,16777215,1561458434,0,a8762c26,17991603129417730",2019-04-16 03:01:40  最高全站日排行7,承让承让，不敢当,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a303a,86592768,蔡徐坤,"63.07200,5,25,16776960,1561467650,0,a44f2def,17996434868011012",2019-04-16 03:01:40  最高全站日排行7,很多东西都是鸡兴,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a303b,86592768,蔡徐坤,"24.67300,1,25,16777215,1561471801,0,4baaa3d7,17998611467468800",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a303c,86592768,蔡徐坤,"30.42100,1,25,15138834,1561472272,0,aa908c1,17998858030153728",2019-04-16 03:01:40  最高全站日排行7,还是帅的。。。。,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a303d,86592768,蔡徐坤,"1.92200,4,25,41194,1561475157,0,762b3fc,18000370624102466",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a303e,86592768,蔡徐坤,"9.64200,4,25,41194,1561475173,0,762b3fc,18000379231338498",2019-04-16 03:01:40  最高全站日排行7,我的耳朵啊,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a303f,86592768,蔡徐坤,"34.20200,1,25,41194,1561475225,0,762b3fc,18000406366912516",2019-04-16 03:01:40  最高全站日排行7,对，十分优秀。,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3040,86592768,蔡徐坤,"45.98900,1,25,16777215,1561511071,0,dcd2cebd,18019199922208768",2019-04-16 03:01:40  最高全站日排行7,上头红红火火哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3041,86592768,蔡徐坤,"56.16700,1,25,16777215,1561515203,0,c99e028e,18021366164881408",2019-04-16 03:01:40  最高全站日排行7,哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3042,86592768,蔡徐坤,"29.34900,1,25,16777215,1561518575,0,d8d359bb,18023134036230144",2019-04-16 03:01:40  最高全站日排行7,不觉得过分么,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3043,86592768,蔡徐坤,"34.04200,4,25,15138834,1561518596,0,d8d359bb,18023145352986626",2019-04-16 03:01:40  最高全站日排行7,不觉得自己过分么,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3044,86592768,蔡徐坤,"36.36100,1,25,16777215,1561519290,0,a8762c26,18023509145419776",2019-04-16 03:01:40  最高全站日排行7,过奖过奖,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3045,86592768,蔡徐坤,"37.88000,1,25,16777215,1561525865,0,1330f8cc,18026956530909184",2019-04-16 03:01:40  最高全站日排行7,电音版,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3046,86592768,蔡徐坤,"24.32100,1,25,16777215,1561526484,0,6754e642,18027280632119296",2019-04-16 03:01:40  最高全站日排行7,你看他笑得多开心,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3047,86592768,蔡徐坤,"31.11800,1,25,16777215,1561526721,0,7a5423ee,18027405017350144",2019-04-16 03:01:40  最高全站日排行7,一分钟，我要左下角视频,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3048,86592768,蔡徐坤,"32.93400,1,25,16777215,1561532191,0,10002d5d,18030272899973120",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3049,86592768,蔡徐坤,"36.59500,1,25,16777215,1561543985,0,c813fca7,18036456429715456",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a304a,86592768,蔡徐坤,"30.37900,1,25,16777215,1561546932,0,8b0f4dab,18038001640669188",2019-04-16 03:01:40  最高全站日排行7,呵呵哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a304b,86592768,蔡徐坤,"16.27000,1,25,16777215,1561552099,0,5f6ea446,18040710401884162",2019-04-16 03:01:40  最高全站日排行7,&amp;哈哈哈呵呵呵,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a304c,86592768,蔡徐坤,"15.48300,1,25,16777215,1561552475,0,8a51bfb7,18040907418304516",2019-04-16 03:01:40  最高全站日排行7,？？？,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a304d,86592768,蔡徐坤,"29.28600,1,25,16777215,1561591801,0,3755ec5f,18061525588115456",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a304e,86592768,蔡徐坤,"27.98500,1,25,16777215,1561607163,0,dc58f9e8,18069580072615938",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈或或或或或或或或或或或或或或或或或或或或或,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a304f,86592768,蔡徐坤,"14.73400,1,25,16777215,1561607588,0,ed91590,18069802484498434",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3050,86592768,蔡徐坤,"19.34900,1,25,16777215,1561609898,0,1a5e12a1,18071013578768388",2019-04-16 03:01:40  最高全站日排行7,这是真的采访？？？,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3051,86592768,蔡徐坤,"7.01700,1,25,16777215,1561611267,0,944047d9,18071731744276482",2019-04-16 03:01:40  最高全站日排行7,hhhhh,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3052,86592768,蔡徐坤,"41.12900,1,25,16777215,1561611301,0,944047d9,18071749705859074",2019-04-16 03:01:40  最高全站日排行7,好的,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3053,86592768,蔡徐坤,"28.53800,1,25,16777215,1561615616,0,7ffea0ce,18074011789426692",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3054,86592768,蔡徐坤,"33.99700,1,25,16777215,1561618811,0,7d9b5808,18075686771621892",2019-04-16 03:01:40  最高全站日排行7,笑屎我哈哈哈哈哈哈哈哈哈哈哈哈嗝,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3055,86592768,蔡徐坤,"31.99200,1,25,16777215,1561620511,0,1aac4a76,18076578308161536",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3056,86592768,蔡徐坤,"56.54900,1,25,16777215,1561630368,0,f2307326,18081745929764868",2019-04-16 03:01:40  最高全站日排行7,.,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3057,86592768,蔡徐坤,"22.99400,1,25,16777215,1561632475,0,1156b5a2,18082850760294404",2019-04-16 03:01:40  最高全站日排行7,她憋不住了都,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3058,86592768,蔡徐坤,"0.33800,1,25,16777215,1561632780,0,7cf3f0d6,18083010751496192",2019-04-16 03:01:40  最高全站日排行7,镇站之宝即将上线,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3059,86592768,蔡徐坤,"0.81800,1,25,16777215,1561632805,0,7cf3f0d6,18083023851356164",2019-04-16 03:01:40  最高全站日排行7,不接受任何律师函哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a305a,86592768,蔡徐坤,"39.34600,1,25,16777215,1561632935,0,7cf3f0d6,18083091724632064",2019-04-16 03:01:40  最高全站日排行7,挑衅,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a305b,86592768,蔡徐坤,"17.11500,1,25,16777215,1561644602,0,d54a40ea,18089208645681152",2019-04-16 03:01:40  最高全站日排行7,我先笑为敬,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a305c,86592768,蔡徐坤,"8.04100,1,25,15138834,1561646110,0,85d12c0b,18089999125708802",2019-04-16 03:01:40  最高全站日排行7,全部用红字，走起来，今天是个好日子,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a305d,86592768,蔡徐坤,"30.94100,1,25,16777215,1561648001,0,6c761ad1,18090990975320066",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a305e,86592768,蔡徐坤,"21.66900,1,25,16777215,1561648092,0,ff5b5a62,18091038522998788",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a305f,86592768,蔡徐坤,"24.89800,1,25,16777215,1561654648,0,d839344f,18094475792351236",2019-04-16 03:01:40  最高全站日排行7,几你太美几你太美,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3060,86592768,蔡徐坤,"24.91500,1,25,16777215,1561655739,0,23828393,18095047505870852",2019-04-16 03:01:40  最高全站日排行7,这是p的吗,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3061,86592768,蔡徐坤,"79.39800,1,25,16777215,1561680054,0,e44e6659,18107795915145220",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈，鸡你太美,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3062,86592768,蔡徐坤,"54.78000,1,25,16777215,1561680523,0,680f44b,18108041880666112",2019-04-16 03:01:40  最高全站日排行7,全能鸡,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3063,86592768,蔡徐坤,"29.00100,1,25,16777215,1561688048,0,bb7e81c6,18111986979569668",2019-04-16 03:01:40  最高全站日排行7,我在找节奏哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3064,86592768,蔡徐坤,"45.99700,1,25,16777215,1561690776,0,be8333e5,18113417243525124",2019-04-16 03:01:40  最高全站日排行7,哦豁,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3065,86592768,蔡徐坤,"79.55700,1,25,15138834,1561700009,0,ef64488f,18118257988861952",2019-04-16 03:01:40  最高全站日排行7,ctrl,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3066,86592768,蔡徐坤,"32.51500,1,25,16777215,1561707144,0,10002d5d,18121998903803906",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3067,86592768,蔡徐坤,"36.26200,5,25,15138834,1561711534,0,8bfa0cd9,18124300619350016",2019-04-16 03:01:40  最高全站日排行7,再来亿次,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3068,86592768,蔡徐坤,"44.11000,5,25,16707842,1561711608,0,8bfa0cd9,18124339214286852",2019-04-16 03:01:40  最高全站日排行7,明白，收到！,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3069,86592768,蔡徐坤,"4.94200,1,25,16777215,1561713801,0,f496cdfd,18125488802234368",2019-04-16 03:01:40  最高全站日排行7,开炮开炮开炮开炮开炮开炮开炮开炮,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a306a,86592768,蔡徐坤,"84.23800,1,25,16777215,1561719246,0,e0e5b882,18128343836131328",2019-04-16 03:01:40  最高全站日排行7,不用谢,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a306b,86592768,蔡徐坤,"6.39400,1,25,11890,1561719441,0,8dbab900,18128445657055236",2019-04-16 03:01:40  最高全站日排行7,某看点已盗,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a306c,86592768,蔡徐坤,"27.18000,1,25,16777215,1561720749,0,47795dd1,18129131589861378",2019-04-16 03:01:40  最高全站日排行7,她在狂笑,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a306d,86592768,蔡徐坤,"31.19800,1,25,16777215,1561730493,0,460c236,18134240423051264",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a306e,86592768,蔡徐坤,"49.99600,1,25,16777215,1561733406,0,e47b5a01,18135767488921600",2019-04-16 03:01:40  最高全站日排行7,白搭,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a306f,86592768,蔡徐坤,"18.73000,1,25,16777215,1561736084,0,132a351e,18137171806912512",2019-04-16 03:01:40  最高全站日排行7,脸都白了,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3070,86592768,蔡徐坤,"71.97800,1,25,16777215,1561738268,0,36f7befb,18138316605489156",2019-04-16 03:01:40  最高全站日排行7,这个表情挺不高兴的,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3071,86592768,蔡徐坤,"7.74100,1,25,16777215,1561740949,0,fb3e7f6c,18139722171285504",2019-04-16 03:01:40  最高全站日排行7,她笑了哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3072,86592768,蔡徐坤,"28.14100,1,25,16777215,1561761761,0,4730a034,18150633826156546",2019-04-16 03:01:40  最高全站日排行7,哈哈真欢乐蹦蹦哒哒的,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3073,86592768,蔡徐坤,"34.08400,1,25,16777215,1561766337,0,62122780,18153033120088068",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈，我看过,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3074,86592768,蔡徐坤,"20.32100,1,25,16777215,1561767750,0,4fc27538,18153773962100738",2019-04-16 03:01:40  最高全站日排行7,莫名喜感,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3075,86592768,蔡徐坤,"26.02000,4,25,15138834,1561770740,0,2b8ea1fb,18155341403914244",2019-04-16 03:01:40  最高全站日排行7,23333333蔡徐鸡在鳖笑,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3076,86592768,蔡徐坤,"23.21900,1,18,16777215,1561772666,0,ccb69586,18156350973411330",2019-04-16 03:01:40  最高全站日排行7,哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3077,86592768,蔡徐坤,"54.95800,1,25,16777215,1561774901,0,6199d0e2,18157522859851778",2019-04-16 03:01:40  最高全站日排行7,新人们满足他！！！,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3078,86592768,蔡徐坤,"80.59400,1,25,38979,1561775726,0,7f48223f,18157955216048130",2019-04-16 03:01:40  最高全站日排行7,下次来一段泳装丁字裤，鸡你太美,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3079,86592768,蔡徐坤,"43.52100,1,25,16777215,1561777956,0,891ba3f5,18159124449591296",2019-04-16 03:01:40  最高全站日排行7,Ctrl,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a307a,86592768,蔡徐坤,"8.80100,1,25,16777215,1561779876,0,8533b3c9,18160131456892930",2019-04-16 03:01:40  最高全站日排行7,她在笑,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a307b,86592768,蔡徐坤,"14.76300,1,25,16777215,1561781850,0,b04fad57,18161166111997952",2019-04-16 03:01:40  最高全站日排行7,感谢B站鬼畜区up们吧，否则大家都不认识你,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a307c,86592768,蔡徐坤,"24.93800,1,25,16777215,1561783165,0,29211669,18161855663439874",2019-04-16 03:01:40  最高全站日排行7,笑出鸡叫,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a307d,86592768,蔡徐坤,"24.52200,1,25,16777215,1561783493,0,8ea5bc9b,18162027795578884",2019-04-16 03:01:40  最高全站日排行7,呕，呸,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a307e,86592768,蔡徐坤,"42.48000,1,25,15138834,1561783962,0,e6a6d23d,18162273449672706",2019-04-16 03:01:40  最高全站日排行7,加大力度,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a307f,86592768,蔡徐坤,"56.10000,1,25,15138834,1561783983,0,e6a6d23d,18162284736020482",2019-04-16 03:01:40  最高全站日排行7,烎,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3080,86592768,蔡徐坤,"50.27900,1,25,16777215,1561785944,0,f5224291,18163312732143680",2019-04-16 03:01:40  最高全站日排行7,好的呢,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3081,86592768,蔡徐坤,"33.46300,1,25,16777215,1561787459,0,d88ff668,18164107183652868",2019-04-16 03:01:40  最高全站日排行7,不服你就来打我呀,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3082,86592768,蔡徐坤,"38.40300,1,25,16777215,1561787478,0,d88ff668,18164116658061316",2019-04-16 03:01:40  最高全站日排行7,哈哈哈，满足你的要求,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3083,86592768,蔡徐坤,"21.73900,1,25,16777215,1561788013,0,63ea7d4a,18164397438402564",2019-04-16 03:01:40  最高全站日排行7,鸡总,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3084,86592768,蔡徐坤,"30.71800,1,25,16777215,1561789232,0,428cd67f,18165036682838020",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3085,86592768,蔡徐坤,"55.98200,1,25,16777215,1561794197,0,48588021,18167639633297412",2019-04-16 03:01:40  最高全站日排行7,有求必硬,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3086,86592768,蔡徐坤,"46.25800,1,25,16777215,1561794331,0,37d37888,18167710003757056",2019-04-16 03:01:40  最高全站日排行7,好,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3087,86592768,蔡徐坤,"24.72100,1,25,16777215,1561794694,0,6c411485,18167900203909120",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈嘎嘎嘎嘎嘎嘎,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3088,86592768,蔡徐坤,"78.80900,1,25,15138834,1561795333,0,34664e23,18168235112267776",2019-04-16 03:01:40  最高全站日排行7,掏裆运动,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3089,86592768,蔡徐坤,"19.60200,1,25,16777215,1561795750,0,a652f420,18168453907087362",2019-04-16 03:01:40  最高全站日排行7,哈哈哈 我笑我自己,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a308a,86592768,蔡徐坤,"5.12100,1,25,16777215,1561797282,0,d8c21d2b,18169257067020292",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a308b,86592768,蔡徐坤,"31.08100,1,25,16777215,1561797313,0,d8c21d2b,18169272998559746",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a308c,86592768,蔡徐坤,"54.43800,1,25,16777215,1561798534,0,90216ad,18169913568395264",2019-04-16 03:01:40  最高全站日排行7,这播放量,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a308d,86592768,蔡徐坤,"6.95000,1,25,16777215,1561798862,0,185e3848,18170085129584640",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a308e,86592768,蔡徐坤,"24.47300,1,25,16777215,1561798878,0,185e3848,18170093573242880",2019-04-16 03:01:40  最高全站日排行7,噗哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a308f,86592768,蔡徐坤,"44.54900,1,25,16777215,1561798898,0,185e3848,18170104251416580",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3090,86592768,蔡徐坤,"62.00200,1,25,16777215,1561798915,0,185e3848,18170112957218816",2019-04-16 03:01:40  最高全站日排行7,啧啧啧啧,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3091,86592768,蔡徐坤,"70.58700,1,25,16777215,1561798923,0,185e3848,18170117560467456",2019-04-16 03:01:40  最高全站日排行7,友军在哪里,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3092,86592768,蔡徐坤,"81.11000,1,25,16777215,1561798934,0,185e3848,18170122960109568",2019-04-16 03:01:40  最高全站日排行7,友军在哪里,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3093,86592768,蔡徐坤,"40.12000,1,25,16777215,1561801368,0,21526765,18171399050887168",2019-04-16 03:01:40  最高全站日排行7,满足你,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3094,86592768,蔡徐坤,"79.08900,1,25,16777215,1561801733,0,595155f0,18171590649839618",2019-04-16 03:01:40  最高全站日排行7,ctrl,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3095,86592768,蔡徐坤,"49.16200,1,25,16777215,1561802044,0,b25b0e0a,18171753590161412",2019-04-16 03:01:40  最高全站日排行7,好的呢,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3096,86592768,蔡徐坤,"20.68000,1,25,38979,1561802260,0,b804ab62,18171866675937280",2019-04-16 03:01:40  最高全站日排行7,我特么的笑死了,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3097,86592768,蔡徐坤,"27.29900,1,25,16777215,1561802730,0,676541bc,18172113348722688",2019-04-16 03:01:40  最高全站日排行7,哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3098,86592768,蔡徐坤,"16.22800,1,25,16777215,1561803686,0,b352e184,18172614509854722",2019-04-16 03:01:40  最高全站日排行7,怎么莫名有点帅,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a3099,86592768,蔡徐坤,"84.61600,1,25,16777215,1561804686,0,54f1c10,18173138772688900",2019-04-16 03:01:40  最高全站日排行7,噗,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a309a,86592768,蔡徐坤,"8.17100,5,25,15138834,1561805109,0,11cec003,18173360417538048",2019-04-16 03:01:40  最高全站日排行7,笑容逐渐失去,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a309b,86592768,蔡徐坤,"31.81400,1,25,16777215,1561805126,0,f9d1dd72,18173369330958340",2019-04-16 03:01:40  最高全站日排行7,好嗨森,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a309c,86592768,蔡徐坤,"19.17400,1,25,16777215,1561805809,0,d63c0669,18173727831752704",2019-04-16 03:01:40  最高全站日排行7,你看她笑得多开心,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a309d,86592768,蔡徐坤,"15.90100,1,25,16777215,1561806386,0,bdfb1c,18174029922304000",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a309e,86592768,蔡徐坤,"11.43100,1,25,16777215,1561806400,0,bdfb1c,18174037311094784",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a309f,86592768,蔡徐坤,"36.35100,1,25,16777215,1561806428,0,bdfb1c,18174052369170434",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a0,86592768,蔡徐坤,"54.99200,1,25,16777215,1561807573,0,4dfbc0a9,18174652597665794",2019-04-16 03:01:40  最高全站日排行7,@巴纳吉,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a1,86592768,蔡徐坤,"28.34100,5,25,15138834,1561809417,0,a80d6037,18175619382116356",2019-04-16 03:01:40  最高全站日排行7,哎呦，好气但是不能表现出来,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a2,86592768,蔡徐坤,"29.75200,1,25,16777215,1561810605,0,e1bd722f,18176242185928706",2019-04-16 03:01:40  最高全站日排行7,开心吗,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a3,86592768,蔡徐坤,"41.45700,1,25,16777215,1561810617,0,e1bd722f,18176248432295936",2019-04-16 03:01:40  最高全站日排行7,来份律师函,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a4,86592768,蔡徐坤,"60.80300,1,25,16777215,1561810636,0,e1bd722f,18176258497576960",2019-04-16 03:01:40  最高全站日排行7,wow,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a5,86592768,蔡徐坤,"6.77600,1,25,16777215,1561812561,0,41b7962a,18177267449462788",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a6,86592768,蔡徐坤,"32.63100,1,25,16777215,1561812592,0,41b7962a,18177283653632000",2019-04-16 03:01:40  最高全站日排行7,哈哈哈哈哈哈哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a7,86592768,蔡徐坤,"17.08100,1,25,16777215,1561813076,0,fc57870c,18177537481375746",2019-04-16 03:01:40  最高全站日排行7,？？？？,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a8,86592768,蔡徐坤,"28.67800,1,25,16777215,1561813741,0,63a8d45,18177886137614338",2019-04-16 03:01:40  最高全站日排行7,我反正看着笑的很开心哈哈哈哈,【蔡徐坤】独家采访，回应b站鬼畜视频
5d3ebc43dd389323d55a30a9,86592768,蔡徐坤,"64.60200,1,25,16777215,1561814045,0,ad8fb45,18178045528506370",2019-04-16 03:01:40  最高全站日排行7,不穿女装差评,【蔡徐坤】独家采访，回应b站鬼畜视频
